file_name,left,right,top,bottom,min_value,max_value,pixel_horiz,pixel_vert,number_of_nan
3315-323_reproject,-5203036.201620195,-5202437.1227854295,-2705871.1720936387,-2706522.2258044803,-7.8880906,101.55725,1096,1191,0
3315-362_reproject,-5201296.764512004,-5200697.658328468,-2706503.9399179355,-2707155.0233502714,-16.622494,27.225342,1096,1191,0
3315-324_reproject,-5202456.388375079,-5201857.3082712265,-2705871.166913908,-2706522.222003939,-4.1053085,92.43477,1096,1191,0
3315-213_reproject,-5200716.950828891,-5200117.961087617,-2703340.3605191247,-2703991.3174069016,-7.022531,45.080997,1096,1191,0
3315-144_reproject,-5203616.009046201,-5203016.433055668,-2704605.7210383946,-2705256.7205171664,-4.039464,98.77339,1097,1191,0
3315-313_reproject,-5204195.824717283,-5203596.202875463,-2705871.1735631307,-2706522.222825691,-3.5362258,65.17019,1097,1191,0
3315-463_reproject,-5198397.710879712,-5197799.122051597,-2707136.7158320597,-2707787.8316505766,-6.2805543,101.90748,1095,1191,0
3315-114_reproject,-5203616.010697487,-5203016.481810143,-2703340.3629981093,-2703991.31133382,-3.6861527,77.56213,1097,1191,0
3315-143_reproject,-5204195.828665909,-5203596.253954413,-2704605.7189289005,-2705256.7170189377,-1.354021,20.408298,1097,1191,0
3315-232_reproject,-5197679.124430487,-5197219.038130215,-2702709.6165019916,-2703231.5217700754,-3.246516,134.80872,842,955,0
3315-251_reproject,-5199557.3305352945,-5198958.314766558,-2703973.0217415676,-2704624.0069148983,-5.760831,31.728218,1096,1191,0
3315-242_reproject,-5200137.134929635,-5199538.120409288,-2703973.0271489373,-2704624.010965569,-3.4445157,41.19223,1096,1191,0
3315-162_reproject,-5201296.762186327,-5200697.750175683,-2703973.028847591,-2704624.0099367844,-3.0378551,37.349064,1096,1191,0
3315-334_reproject,-5201296.769679473,-5200697.687049521,-2705871.1694707153,-2706522.2273060055,-3.4921997,54.784332,1096,1191,0
3315-412_reproject,-5200137.144742377,-5199538.083149668,-2705238.426836349,-2705889.4618092473,-5.9987965,59.560684,1096,1191,0
3315-214_reproject,-5200137.137697532,-5199538.146703657,-2703340.353346524,-2703991.311595575,-4.977015,32.877922,1096,1191,0
3212-342_reproject,-5196658.332977548,-5196059.553706283,-2726765.7100783605,-2727417.628955585,-2.7991107,16.102957,1094,1191,0
3212-351_reproject,-5196078.511849937,-5195479.731359782,-2726765.7175164996,-2727417.6377207856,0.0,12.297601,1094,1191,0
3212-143_reproject,-5197238.135916961,-5196639.429028504,-2724865.065952537,-2725516.9060232276,-4.381264,18.56304,1094,1191,0
3212-152_reproject,-5195498.699603578,-5194900.012764635,-2724231.57463335,-2724883.3928752006,-2.4813697,15.5272,1094,1191,0
3212-362_reproject,-5194334.627015233,-5194289.623863708,-2726915.193781049,-2727027.7016598615,0.0,5.12478,83,206,0
3212-461_reproject,-5191438.744589081,-5191217.052433107,-2726805.5350433234,-2727301.0499365027,-0.019694824,6.6744857,405,904,0
3212-162_reproject,-5194339.08397928,-5193740.396134893,-2724232.121008152,-2724883.3925973335,-0.39810148,11.043493,1094,1190,0
3212-163_reproject,-5194916.662094932,-5194320.181185239,-2724865.5984250833,-2725325.271786682,-0.6670726,12.787986,1091,841,0
3212-343_reproject,-5197234.963309003,-5196639.157699527,-2727399.7888606177,-2727958.356619501,-1.4659406,15.510809,1089,1021,0
3212-454_reproject,-5191887.475850059,-5191438.432784042,-2727401.3928676066,-2728050.5589117627,-0.044542238,5.613411,820,1185,0
3212-321_reproject,-5196078.522070819,-5195479.789027499,-2725498.5888513816,-2726150.457398088,-2.0547192,15.5461855,1094,1191,0
3212-131_reproject,-5194918.887234498,-5194320.247988333,-2722965.2051788564,-2723616.423901354,-2.0138226,18.806507,1094,1190,0
3212-334_reproject,-5194337.316527584,-5193993.030130982,-2726132.49225922,-2726628.637464514,0.0,10.2036295,629,906,0
3212-344_reproject,-5196657.689502479,-5196059.036847982,-2727399.277616806,-2727996.287125865,-1.8132796,12.12897,1094,1091,0
3212-322_reproject,-5195497.413151822,-5194899.5434989035,-2725498.781104688,-2726040.258290344,-0.23347901,14.064162,1093,990,0
3212-123_reproject,-5196078.51094371,-5195479.849018861,-2723598.105427282,-2724249.8965439983,-2.9425182,23.170727,1094,1191,0
3212-114_reproject,-5196658.325760865,-5196059.665055051,-2723598.103803145,-2724249.893592639,-1.7926742,21.059809,1094,1191,0
3212-452_reproject,-5192019.799605302,-5191421.5584129095,-2726766.257284544,-2727417.091109234,-0.22350708,9.483701,1093,1189,0
3212-121_reproject,-5196078.506578034,-5195479.868346046,-2722964.6535543087,-2723616.4188755034,-2.9643474,16.69061,1094,1191,0
3212-133_reproject,-5194918.888977523,-5194320.226038904,-2723598.6484077736,-2724249.892903673,-2.94146,45.41678,1094,1190,0
3212-213_reproject,-5193758.518649074,-5193588.36114366,-2723598.700210934,-2724180.529100415,-1.3878893,11.027519,311,1061,0
3212-313_reproject,-5197238.149528221,-5196639.395206431,-2726132.139779697,-2726784.0314932656,-3.2562952,16.032331,1094,1191,0
3212-164_reproject,-5194335.265376699,-5194111.067218587,-2724865.637553961,-2725184.667695822,-1.815896,11.645465,410,583,0
3212-134_reproject,-5194339.081835084,-5193740.417690311,-2723598.6407114645,-2724249.8865194567,-1.986033,14.307223,1094,1190,0
3212-411_reproject,-5193213.4922799375,-5193196.526438796,-2725507.267134588,-2725520.401979343,0.0,3.732976,32,25,0
3212-144_reproject,-5196658.330556527,-5196059.622444976,-2724865.069183862,-2725516.9105861904,-1.9734961,28.6834,1094,1191,0
3212-421_reproject,-5192599.317259447,-5192234.226797122,-2725603.7784156958,-2726119.071260419,0.0,10.106734,667,941,0
3212-424_reproject,-5191855.685898677,-5191425.025688385,-2726467.9145488795,-2726783.6590740876,-0.21364014,9.326885,788,578,0
3212-314_reproject,-5196658.330717598,-5196059.575172747,-2726132.145474104,-2726784.0385192763,-2.820793,16.774706,1094,1191,0
3212-331_reproject,-5194914.789999157,-5194897.7727237055,-2725740.513535896,-2725798.152694684,0.0,6.5482135,32,106,0
3212-363_reproject,-5194799.028479441,-5194656.849637157,-2727400.831623135,-2727823.5254785726,0.0,8.930925,260,771,0
3212-153_reproject,-5196078.513229871,-5195479.803899343,-2724865.073133887,-2725516.9158633733,-1.7627356,23.37022,1094,1191,0
3212-112_reproject,-5196658.320147544,-5196059.683134623,-2722964.653093355,-2723616.4170872946,-3.3283277,21.221115,1094,1191,0
3212-311_reproject,-5197238.147410929,-5196639.416809211,-2725498.5903225224,-2726150.4562109443,-1.0533842,14.412302,1094,1191,0
3212-253_reproject,-5192598.743205028,-5192431.870155639,-2724883.207632946,-2725433.7789110267,-0.110820316,8.118277,305,1004,0
3212-332_reproject,-5194192.180098758,-5193872.519114445,-2725885.2401565337,-2726148.5225768327,0.0,6.186672,585,482,0
3212-211_reproject,-5193759.263068908,-5193622.610891763,-2723208.9740114342,-2723610.6984840045,-0.009290302,15.248652,250,733,0
3212-414_reproject,-5193178.379654659,-5192581.257101671,-2726132.6979487645,-2726783.5067496365,0.0,10.585127,1091,1189,0
3212-353_reproject,-5196075.774739195,-5195571.056076665,-2727399.6154477643,-2727815.6525231684,-0.936095,10.9188595,923,761,0
3212-151_reproject,-5196078.516715291,-5195479.831091211,-2724231.571254054,-2724883.388173226,-2.0094485,16.744806,1094,1191,0
3212-244_reproject,-5193179.454359282,-5192580.808372062,-2724891.425199844,-2725516.3612212692,-0.70394045,11.587008,1094,1142,0
3212-352_reproject,-5195496.947328114,-5195207.356052664,-2726766.0770550217,-2727262.9893572144,0.0,7.476245,529,907,0
3212-142_reproject,-5196658.3218642995,-5196059.637459199,-2724231.56859673,-2724883.384188742,-0.80070925,24.957773,1094,1191,0
3212-111_reproject,-5197238.132671255,-5196639.496881543,-2722964.6532315905,-2723616.415893766,-0.537298,23.816511,1094,1191,0
3212-113_reproject,-5197238.139532299,-5196639.480049666,-2723598.1027745707,-2724249.891232332,-2.5639448,19.631853,1094,1191,0
3212-161_reproject,-5194918.892245529,-5194320.205607679,-2724232.1165710846,-2724883.3868477587,-2.4813697,13.887952,1094,1190,0
3212-333_reproject,-5194851.699508137,-5194320.856097783,-2726201.5682549984,-2726783.907310939,0.0,8.69079,970,1064,0
3212-124_reproject,-5195498.705875473,-5194900.042736168,-2723598.096536864,-2724249.8889758154,-2.415902,45.41678,1094,1191,0
3212-122_reproject,-5195498.702885359,-5194900.063438476,-2722964.6544854473,-2723616.421129354,-1.8127784,19.725885,1094,1191,0
3212-451_reproject,-5192598.4550493155,-5192004.410272957,-2726789.9695196617,-2727313.3859309047,-0.042661622,8.323607,1086,957,0
3212-323_reproject,-5196078.521654198,-5195479.764890867,-2726132.1406371477,-2726784.0350089353,-0.6508976,16.037306,1094,1191,0
3212-442_reproject,-5192860.83128951,-5192580.898450375,-2726769.941792946,-2726908.8147248607,0.0,7.6896486,513,255,0
3212-132_reproject,-5194339.070419169,-5193740.4299667915,-2722965.196459009,-2723616.416493663,-0.22530761,15.436087,1094,1190,0
3212-141_reproject,-5197238.137017606,-5196639.453835245,-2724231.5773832225,-2724883.3916439814,-2.1457198,14.718679,1094,1191,0
3212-241_reproject,-5193754.931758125,-5193578.497847383,-2724287.1112420084,-2724504.640007738,0.0,5.8385434,323,398,0
3212-423_reproject,-5192599.490077659,-5192207.748723046,-2726498.6179888714,-2726767.8033889686,0.0,9.687817,717,493,0
3212-413_reproject,-5193328.126939379,-5193161.170820832,-2726155.604501496,-2726295.190764543,0.0,4.627665,306,256,0
3212-412_reproject,-5193173.264479169,-5192581.081959966,-2725499.2112133447,-2726150.0093935607,0.0,9.719843,1082,1189,0
3212-312_reproject,-5196658.329867502,-5196059.598042692,-2725498.59485059,-2726150.4620706476,-1.5269719,13.8888035,1094,1191,0
3212-361_reproject,-5194794.244813737,-5194320.616034116,-2726767.709456028,-2727417.304483634,0.0,6.494132,865,1186,0
3212-324_reproject,-5195498.711169621,-5195050.948662727,-2726210.0926986574,-2726782.264127295,-0.15779236,8.768268,818,1045,0
3212-243_reproject,-5193313.279753495,-5193162.894696161,-2725089.9135602154,-2725516.370456376,-0.0013250732,7.417227,275,778,0
3212-154_reproject,-5195498.70564886,-5194903.272506033,-2724865.0665654144,-2725516.9206960164,0.0,11.279915,1088,1191,0
3212-341_reproject,-5197238.142267655,-5196639.364218983,-2726765.7143312986,-2727417.631877428,-3.0883772,17.383453,1094,1191,0
3212-433_reproject,-5191439.588395831,-5191357.279450161,-2726560.8296060595,-2726744.6529180547,0.0,6.400254,151,336,0
3335-464_reproject,-5197817.948635208,-5197219.337758638,-2722331.241374028,-2722982.976912105,-2.3354073,22.77967,1094,1191,0
3335-311_reproject,-5204195.346488778,-5203600.207528762,-2720431.2850932186,-2721041.754219638,0.0,7.570476,1088,1116,0
3335-441_reproject,-5200717.005236736,-5200117.876590081,-2721697.8449749886,-2722349.5479818615,0.0,9.520239,1095,1191,0
3335-131_reproject,-5201870.506837622,-5201838.212611692,-2718005.1196033666,-2718036.866469535,0.0,17.59984,60,59,0
3335-214_reproject,-5200137.186150398,-5199538.174658705,-2718531.2432799544,-2719182.818851358,0.0,17.839085,1095,1191,0
3335-212_reproject,-5200112.734313943,-5199537.771183318,-2717898.294632538,-2718549.371929979,-0.97632354,15.239389,1051,1190,0
3335-432_reproject,-5197817.938249073,-5197219.398390368,-2720431.120537619,-2721082.7787552397,-3.2751036,34.32163,1094,1191,0
3335-222_reproject,-5198977.557172008,-5198378.566853467,-2717897.9966058144,-2718549.5491460916,-0.76037353,20.062908,1095,1191,0
3335-332_reproject,-5201296.796547042,-5200698.458303116,-2720500.8686423493,-2721081.6892066724,-0.7964014,14.163039,1094,1062,0
3335-434_reproject,-5197817.940162219,-5197219.3766376665,-2721064.469240584,-2721716.1532243146,-1.7431867,17.195559,1094,1191,0
3335-363_reproject,-5201366.356323147,-5201314.747252096,-2722363.2739488985,-2722927.1305017574,0.0,6.597616,95,1028,0
3335-364_reproject,-5201176.196294198,-5200999.914534184,-2722332.730329506,-2722501.3476651707,0.0,6.1250134,323,309,0
3335-353_reproject,-5203004.91114276,-5202440.558790641,-2722628.6442220495,-2722983.0050012874,0.0,13.360793,1033,649,0
3335-334_reproject,-5201260.76460301,-5200815.868415998,-2721065.169282695,-2721441.661996919,0.0,13.383932,814,689,0
3335-213_reproject,-5200527.924503547,-5200118.212028739,-2718533.774625482,-2718852.1359877493,0.0,18.76739,750,583,0
3335-253_reproject,-5199557.369186469,-5198958.309107753,-2719797.8089631284,-2720449.4373851316,-1.4690633,16.649124,1095,1191,0
3335-312_reproject,-5203611.867067038,-5203420.028368141,-2720436.3562858677,-2720734.5284350114,0.0,5.6095095,351,545,0
3335-453_reproject,-5199557.383792979,-5198958.228950319,-2722331.239599796,-2722982.9711014093,-2.310244,19.053938,1095,1191,0
3335-114_reproject,-5203044.473607187,-5203021.497174925,-2718910.581555664,-2718929.181524638,0.0,6.4248924,43,35,0
3335-343_reproject,-5204195.44725451,-5203682.338934452,-2722408.6097566215,-2722946.9080262226,-0.20849916,13.304961,938,984,0
3335-252_reproject,-5198977.55500503,-5198378.517358814,-2719164.515074226,-2719816.119095247,-2.799008,16.677652,1095,1191,0
3335-233_reproject,-5198397.743755542,-5197799.276085039,-2718531.244330479,-2719182.8239534423,-2.6319017,18.845137,1094,1191,0
3335-431_reproject,-5198397.754646616,-5197798.668408731,-2720431.126438996,-2721082.783315671,-0.7886989,20.086805,1095,1191,0
3335-121_reproject,-5203036.2431191895,-5202436.715606822,-2717897.9934105626,-2718549.534725373,-2.239606,11.540074,1096,1191,0
3335-251_reproject,-5199557.377630051,-5198958.341225395,-2719164.5134545066,-2719816.1161250193,-3.6028132,13.809665,1095,1191,0
3335-224_reproject,-5198977.555309476,-5198378.541330486,-2718531.2434008676,-2719182.8216778315,-1.8684912,18.011364,1095,1191,0
3335-243_reproject,-5200717.0029369965,-5200118.577207245,-2719829.6531703495,-2720449.4316937523,0.0,11.470508,1094,1133,0
3335-162_reproject,-5200930.69205871,-5200924.676676491,-2719801.747450802,-2719805.575421305,0.0,2.7665844,12,8,0
3335-361_reproject,-5201351.371336892,-5201342.060528817,-2722285.4717490943,-2722295.8779463554,0.0,3.0589502,18,20,0
3335-254_reproject,-5198977.567175887,-5198378.505855696,-2719797.8115016846,-2720449.4412741032,-2.3668396,18.72295,1095,1191,0
3335-354_reproject,-5202456.304284065,-5202024.346587445,-2722554.4777482054,-2722969.463722905,0.0,10.939853,790,759,0
3335-234_reproject,-5197817.931144826,-5197219.462242182,-2718531.245883665,-2719182.8268481167,-1.8064599,20.492563,1094,1191,0
3335-421_reproject,-5199557.373222707,-5198958.289463181,-2720431.1292326264,-2721082.7834134637,-2.9701695,16.972847,1095,1191,0
3335-452_reproject,-5198977.56923982,-5198378.436857335,-2721697.8397136973,-2722349.5467842245,-2.2928257,15.881739,1095,1191,0
3335-221_reproject,-5199557.366456395,-5198958.377379446,-2717897.9974816013,-2718549.5486713354,-2.6986601,22.866282,1095,1191,0
3335-263_reproject,-5198397.753058188,-5197799.238090228,-2719797.803809869,-2720449.434927776,-3.9539576,24.626635,1094,1191,0
3335-242_reproject,-5200137.188275325,-5199538.153116348,-2719164.5125858714,-2719816.1139013944,0.0,12.58649,1095,1191,0
3335-412_reproject,-5200137.186311602,-5199538.103797696,-2720431.125993409,-2721082.7788193217,-1.5088745,16.464521,1095,1191,0
3335-264_reproject,-5197817.938014501,-5197219.421814459,-2719797.8077126923,-2720449.440172024,-1.4746004,35.046154,1094,1191,0
3335-433_reproject,-5198397.7577886395,-5197798.647863225,-2721064.4739678013,-2721716.1566106193,-1.3824023,29.235586,1095,1191,0
3335-424_reproject,-5198977.563310731,-5198378.454622584,-2721064.4684562488,-2721716.149753227,-3.2178686,22.684046,1095,1191,0
3335-232_reproject,-5197817.935426266,-5197219.490162387,-2717897.996735669,-2718549.551963498,-1.3990488,36.04199,1094,1191,0
3335-462_reproject,-5197817.943624224,-5197219.35642705,-2721697.8428503424,-2722349.552607558,-2.2431204,16.53829,1094,1191,0
3335-461_reproject,-5198397.76248438,-5197798.628864657,-2721697.8464034162,-2722349.5548197515,-3.208734,18.198273,1095,1191,0
3335-443_reproject,-5200608.07485558,-5200117.679916931,-2722332.440214278,-2722758.7992066974,-0.58179766,10.583682,897,780,0
3335-362_reproject,-5201172.841571546,-5200699.679625918,-2721837.693010309,-2722349.7374769324,0.0,16.816605,865,936,0
3335-111_reproject,-5203787.841235032,-5203779.100887944,-2717906.2252443293,-2717909.5028744875,0.0,3.8848639,17,7,0
3335-314_reproject,-5203426.52750174,-5203344.83504827,-2721351.7425692943,-2721493.744887741,0.0,5.5183635,150,260,0
3335-141_reproject,-5204194.979477681,-5204118.147044984,-2719410.9953497644,-2719737.5331887305,0.0,19.066496,141,596,0
3335-261_reproject,-5198397.753153436,-5197799.261837399,-2719164.517051205,-2719816.1224181624,-2.1292603,46.507008,1094,1191,0
3335-454_reproject,-5198977.565808777,-5198378.409725144,-2722331.2360165706,-2722982.968868055,-3.775559,22.036215,1095,1191,0
3335-123_reproject,-5203033.215836892,-5202801.885749639,-2718531.0566734057,-2718929.580307132,-1.6016212,11.541897,423,728,0
3335-223_reproject,-5199557.365803436,-5198958.353066008,-2718531.2430947437,-2719182.8200211977,-1.9928817,85.1603,1095,1191,0
3335-423_reproject,-5199557.378822256,-5198958.271375142,-2721064.474401839,-2721716.154348882,-3.1029284,21.545134,1095,1191,0
3335-112_reproject,-5203489.347347448,-5203016.414123775,-2717899.773500687,-2718372.1593479426,-2.3690162,11.299816,865,864,0
3335-463_reproject,-5198397.7576847365,-5197798.600364306,-2722331.2329039653,-2722982.967100777,-3.3528354,22.145723,1095,1191,0
3335-262_reproject,-5197817.939198675,-5197219.446650936,-2719164.5088014877,-2719816.115509455,-5.27607,20.526525,1094,1191,0
3335-422_reproject,-5198977.559070883,-5198378.474069885,-2720431.133084376,-2721082.788615626,-6.0277123,21.022272,1095,1191,0
3335-122_reproject,-5202453.78909791,-5201857.129960844,-2717897.8239449165,-2718331.5092755244,-2.2730274,17.12222,1092,794,0
3335-414_reproject,-5200137.193140232,-5199538.086938708,-2721064.4699771553,-2721716.148569307,-3.1484938,19.634739,1095,1191,0
3335-442_reproject,-5200137.190750348,-5199538.060853988,-2721697.8499795496,-2722349.554345792,-1.3912458,18.550045,1095,1191,0
